0 0 0 0
0 0 0 0.1
1.91142e-06 0 0 0.2
7.31707e-06 1.91142e-08 0 0.3
1.71935e-05 1.11017e-07 1.91142e-10 0.4
3.17271e-05 3.72636e-07 1.49054e-09 0.5
5.02535e-05 9.44089e-07 6.50139e-09 0.6
7.13289e-05 1.99926e-06 2.08881e-08 0.7
9.29252e-05 3.72794e-06 5.50586e-08 0.8
0.000112718 6.31187e-06 1.25958e-07 0.9
0.000128423 9.898e-06 2.58716e-07 1
0.000138139 1.4573e-05 4.87868e-07 1.1
0.000140628 2.03428e-05 8.5787e-07 1.2
0.000135508 2.71206e-05 1.42272e-06 1.3
0.000123318 3.47253e-05 2.24455e-06 1.4
0.000105453 4.28911e-05 3.39119e-06 1.5
8.39642e-05 5.12876e-05 4.93283e-06 1.6
6.12743e-05 5.95472e-05 6.93801e-06 1.7
3.98337e-05 6.72981e-05 9.46929e-06 1.8
2.17773e-05 7.4196e-05 1.25789e-05 1.9
8.63075e-06 7.99535e-05 1.63046e-05 2
1.11097e-06 8.43614e-05 2.06668e-05 2.1
-9.50798e-07 8.72997e-05 2.5666e-05 2.2
1.4485e-06 8.87393e-05 3.12815e-05 2.3
6.66556e-06 8.87313e-05 3.74716e-05 2.4
1.26886e-05 8.73901e-05 4.41743e-05 2.5
1.74685e-05 8.48698e-05 5.13091e-05 2.6
1.92522e-05 8.13398e-05 5.87795e-05 2.7
1.68675e-05 7.69633e-05 6.64756e-05 2.8
9.91552e-06 7.1881e-05 7.42765e-05 2.9
-1.15905e-06 6.6203e-05 8.20535e-05 3
-1.51296e-05 6.00099e-05 8.9672e-05 3.1
-3.01727e-05 5.3362e-05 9.69938e-05 3.2
-4.4148e-05 4.63151e-05 0.000103879 3.3
-5.49301e-05 3.89391e-05 0.000110189 3.4
-6.07411e-05 3.1337e-05 0.000115787 3.5
-6.0434e-05 2.36587e-05 0.000120539 3.6
-5.36823e-05 1.61081e-05 0.000124324 3.7
-4.10464e-05 8.94189e-06 0.000127026 3.8
-2.39068e-05 2.45659e-06 0.000128547 3.9
